X Y U V
3.807719999999999914e+02 2.219170000000000016e+02 8.016680000000000472e-01 9.347149999999999626e-01
3.816059999999999945e+02 2.210790000000000077e+02 8.016680000000000472e-01 9.347149999999999626e-01
4.007900000000000205e+02 2.234799999999999898e+02 6.161879999999999580e-01 4.652439999999999909e-01
4.024580000000000268e+02 2.217949999999999875e+02 6.161879999999999580e-01 4.652439999999999909e-01
4.041250000000000000e+02 2.234559999999999889e+02 6.161879999999999580e-01 4.652439999999999909e-01
4.232959999999999923e+02 2.216810000000000116e+02 1.560489999999999933e+00 3.472809999999999786e-02
4.216240000000000236e+02 2.233509999999999991e+02 1.560489999999999933e+00 3.472809999999999786e-02
4.433240000000000123e+02 2.216560000000000059e+02 2.106110000000000149e+00 2.668400000000000216e-01
4.416539999999999964e+02 2.233259999999999934e+02 2.106110000000000149e+00 2.668400000000000216e-01
4.633369999999999891e+02 2.233230000000000075e+02 2.725049999999999972e+00 1.530110000000000081e+00
4.616700000000000159e+02 2.216539999999999964e+02 2.725049999999999972e+00 1.530110000000000081e+00
4.833349999999999795e+02 2.233309999999999889e+02 3.519470000000000098e+00 1.800720000000000098e+00
4.816689999999999827e+02 2.216620000000000061e+02 3.519470000000000098e+00 1.800720000000000098e+00
1.233479999999999990e+02 2.416380000000000052e+02 4.225509999999999877e+00 -1.833270000000000038e-02
1.216790000000000020e+02 2.433100000000000023e+02 4.225509999999999877e+00 -1.833270000000000038e-02
3.412099999999999795e+02 2.401779999999999973e+02 1.873639999999999972e+00 -6.093119999999999786e-02
4.215579999999999927e+02 2.416719999999999970e+02 3.631270000000000331e-02 4.049989999999999979e-01
4.232309999999999945e+02 2.433509999999999991e+02 3.631270000000000331e-02 4.049989999999999979e-01
4.416299999999999955e+02 2.433950000000000102e+02 1.721019999999999994e+00 6.881629999999999692e-01
4.433020000000000209e+02 2.417189999999999941e+02 1.721019999999999994e+00 6.881629999999999692e-01
4.616600000000000250e+02 2.433760000000000048e+02 2.448280000000000012e+00 1.170949999999999935e+00
4.633299999999999841e+02 2.417009999999999934e+02 2.448280000000000012e+00 1.170949999999999935e+00
4.816689999999999827e+02 2.433520000000000039e+02 1.450809999999999933e+00 7.968159999999999688e-01
4.833360000000000127e+02 2.416819999999999879e+02 1.450809999999999933e+00 7.968159999999999688e-01
-9.666649999999999920e+01 2.638840000000000146e+02 4.579259999999999664e+00 8.855899999999999883e-01
-9.833320000000000505e+01 2.626419999999999959e+02 4.579259999999999664e+00 8.855899999999999883e-01
-7.666630000000000678e+01 2.642069999999999936e+02 4.713980000000000281e+00 9.130779999999999452e-02
-7.833299999999999841e+01 2.633290000000000077e+02 4.713980000000000281e+00 9.130779999999999452e-02
-5.666629999999999967e+01 2.647099999999999795e+02 5.005639999999999645e+00 1.028160000000000046e-01
-5.833299999999999841e+01 2.642660000000000196e+02 5.005639999999999645e+00 1.028160000000000046e-01
1.240550000000000068e+02 2.616580000000000155e+02 5.257419999999999760e+00 -3.383950000000000014e-01
1.246389999999999958e+02 2.633260000000000218e+02 5.257419999999999760e+00 -3.383950000000000014e-01
4.224230000000000018e+02 2.602529999999999859e+02 4.855699999999999683e+00 -2.289750000000000174e+00
4.407830000000000155e+02 2.635249999999999773e+02 7.195939999999999559e-01 -3.964670000000000138e-01
4.424519999999999982e+02 2.618430000000000177e+02 7.195939999999999559e-01 -3.964670000000000138e-01
4.441200000000000045e+02 2.635110000000000241e+02 7.195939999999999559e-01 -3.964670000000000138e-01
4.616270000000000095e+02 2.634809999999999945e+02 3.426369999999999916e+00 9.420479999999999965e-01
4.632980000000000018e+02 2.617989999999999782e+02 3.426369999999999916e+00 9.420479999999999965e-01
4.816320000000000050e+02 2.633750000000000000e+02 4.009570000000000078e+00 8.947760000000000158e-01
4.833039999999999736e+02 2.616990000000000123e+02 4.009570000000000078e+00 8.947760000000000158e-01
-9.833289999999999509e+01 2.816669999999999732e+02 4.274619999999999642e+00 9.814840000000000231e-01
-9.666610000000000014e+01 2.833340000000000032e+02 4.274619999999999642e+00 9.814840000000000231e-01
-7.833259999999999934e+01 2.816669999999999732e+02 4.537620000000000431e+00 9.390890000000000348e-02
-7.666589999999999350e+01 2.833340000000000032e+02 4.537620000000000431e+00 9.390890000000000348e-02
-5.833270000000000266e+01 2.816669999999999732e+02 4.761190000000000033e+00 -6.155859999999999665e-01
-5.666599999999999682e+01 2.833340000000000032e+02 4.761190000000000033e+00 -6.155859999999999665e-01
-3.833310000000000173e+01 2.833340000000000032e+02 4.870420000000000194e+00 -6.712179999999999536e-02
-3.666649999999999920e+01 2.816669999999999732e+02 4.870420000000000194e+00 -6.712179999999999536e-02
-1.833330000000000126e+01 2.833330000000000268e+02 5.258280000000000065e+00 -3.299960000000000115e-01
-1.666659999999999897e+01 2.816659999999999968e+02 5.258280000000000065e+00 -3.299960000000000115e-01
3.333419999999999828e+00 2.816659999999999968e+02 5.242689999999999628e+00 3.907300000000000217e-01
1.666749999999999954e+00 2.833330000000000268e+02 5.242689999999999628e+00 3.907300000000000217e-01
2.166679999999999851e+01 2.816659999999999968e+02 4.795510000000000161e+00 8.400710000000000122e-02
2.333340000000000103e+01 2.833330000000000268e+02 4.795510000000000161e+00 8.400710000000000122e-02
4.333339999999999748e+01 2.838190000000000168e+02 5.059400000000000119e+00 8.598339999999999872e-01
4.166669999999999874e+01 2.824569999999999936e+02 5.059400000000000119e+00 8.598339999999999872e-01
6.333330000000000126e+01 2.842060000000000173e+02 5.016169999999999796e+00 4.115940000000000154e-01
6.166669999999999874e+01 2.833500000000000227e+02 5.016169999999999796e+00 4.115940000000000154e-01
8.333329999999999416e+01 2.843310000000000173e+02 5.189250000000000362e+00 2.806690000000000018e-01
8.166660000000000252e+01 2.836510000000000105e+02 5.189250000000000362e+00 2.806690000000000018e-01
1.033340000000000032e+02 2.832559999999999718e+02 4.731849999999999667e+00 1.105580000000000007e+00
1.016670000000000016e+02 2.841990000000000123e+02 4.731849999999999667e+00 1.105580000000000007e+00
1.233340000000000032e+02 2.816650000000000205e+02 5.096320000000000405e+00 -1.945780000000000079e-02
1.216670000000000016e+02 2.833319999999999936e+02 5.096320000000000405e+00 -1.945780000000000079e-02
1.433340000000000032e+02 2.816630000000000109e+02 4.513289999999999580e+00 1.251200000000000090e+00
1.416670000000000016e+02 2.833310000000000173e+02 4.513289999999999580e+00 1.251200000000000090e+00
4.815430000000000064e+02 2.807970000000000255e+02 6.596970000000000611e-02 -1.834919999999999954e-02
4.807049999999999841e+02 2.816240000000000236e+02 6.596970000000000611e-02 -1.834919999999999954e-02
-9.666500000000000625e+01 3.033340000000000032e+02 5.508250000000000313e+00 3.180589999999999806e-01
-9.833190000000000452e+01 3.016669999999999732e+02 5.508250000000000313e+00 3.180589999999999806e-01
-7.833110000000000639e+01 3.016680000000000064e+02 4.851600000000000357e+00 1.181809999999999944e-01
-7.666419999999999391e+01 3.033349999999999795e+02 4.851600000000000357e+00 1.181809999999999944e-01
-5.833169999999999789e+01 3.016689999999999827e+02 4.684779999999999944e+00 -4.745900000000000118e-01
-5.666499999999999915e+01 3.033349999999999795e+02 4.684779999999999944e+00 -4.745900000000000118e-01
-3.833290000000000219e+01 3.033340000000000032e+02 4.704579999999999984e+00 -1.854939999999999922e-01
-3.666629999999999967e+01 3.016669999999999732e+02 4.704579999999999984e+00 -1.854939999999999922e-01
-1.833330000000000126e+01 3.033319999999999936e+02 4.773729999999999585e+00 -7.306989999999999874e-01
-1.666669999999999874e+01 3.016659999999999968e+02 4.773729999999999585e+00 -7.306989999999999874e-01
3.333489999999999842e+00 3.033319999999999936e+02 4.758079999999999643e+00 -1.467539999999999956e-01
1.666789999999999994e+00 3.016650000000000205e+02 4.758079999999999643e+00 -1.467539999999999956e-01
2.166700000000000159e+01 3.016659999999999968e+02 5.891600000000000392e+00 -4.869299999999999740e-01
2.333370000000000033e+01 3.033319999999999936e+02 5.891600000000000392e+00 -4.869299999999999740e-01
4.166689999999999827e+01 3.016659999999999968e+02 5.339780000000000193e+00 4.512019999999999920e-01
4.333359999999999701e+01 3.033319999999999936e+02 5.339780000000000193e+00 4.512019999999999920e-01
6.166669999999999874e+01 3.016659999999999968e+02 4.959360000000000213e+00 8.527989999999999737e-01
6.333330000000000126e+01 3.033330000000000268e+02 4.959360000000000213e+00 8.527989999999999737e-01
8.333320000000000505e+01 3.016659999999999968e+02 5.017619999999999969e+00 2.058300000000000129e-01
8.166649999999999920e+01 3.033330000000000268e+02 5.017619999999999969e+00 2.058300000000000129e-01
1.033329999999999984e+02 3.016659999999999968e+02 4.837089999999999890e+00 9.065679999999999572e-02
1.016670000000000016e+02 3.033330000000000268e+02 4.837089999999999890e+00 9.065679999999999572e-02
1.233329999999999984e+02 3.016659999999999968e+02 4.592690000000000161e+00 3.485260000000000025e-01
1.216670000000000016e+02 3.033330000000000268e+02 4.592690000000000161e+00 3.485260000000000025e-01
1.433329999999999984e+02 3.016659999999999968e+02 5.038800000000000168e+00 3.289119999999999822e-01
1.416670000000000016e+02 3.033330000000000268e+02 5.038800000000000168e+00 3.289119999999999822e-01
1.633329999999999984e+02 3.036519999999999868e+02 5.348749999999999893e+00 5.167059999999999986e-01
1.630730000000000075e+02 3.019859999999999900e+02 5.348749999999999893e+00 5.167059999999999986e-01
1.614060000000000059e+02 3.016659999999999968e+02 5.348749999999999893e+00 5.167059999999999986e-01
4.610350000000000250e+02 2.996630000000000109e+02 2.883090000000000153e+00 7.747669999999999835e-01
4.606870000000000118e+02 2.995880000000000223e+02 2.883090000000000153e+00 7.747669999999999835e-01
4.815240000000000009e+02 3.006250000000000000e+02 4.879370000000000096e-01 2.719690000000000163e-01
4.824220000000000255e+02 3.022909999999999968e+02 4.879370000000000096e-01 2.719690000000000163e-01
4.841009999999999991e+02 3.032909999999999968e+02 4.879370000000000096e-01 2.719690000000000163e-01
-9.666339999999999577e+01 3.233340000000000032e+02 4.506579999999999586e+00 1.011279999999999957e-01
-9.833039999999999736e+01 3.216680000000000064e+02 4.506579999999999586e+00 1.011279999999999957e-01
-7.666179999999999950e+01 3.233349999999999795e+02 4.622340000000000337e+00 -3.363300000000000317e-02
-7.832869999999999777e+01 3.216689999999999827e+02 4.622340000000000337e+00 -3.363300000000000317e-02
-5.833019999999999783e+01 3.233360000000000127e+02 4.627150000000000318e+00 -5.169040000000000301e-01
-5.666380000000000194e+01 3.216689999999999827e+02 4.627150000000000318e+00 -5.169040000000000301e-01
-3.833299999999999841e+01 3.233330000000000268e+02 4.821030000000000371e+00 -2.015200000000000047e-01
-3.666640000000000299e+01 3.216669999999999732e+02 4.821030000000000371e+00 -2.015200000000000047e-01
-1.666679999999999851e+01 3.216639999999999873e+02 3.825540000000000163e+00 -4.608510000000000106e-01
-1.833350000000000080e+01 3.233310000000000173e+02 3.825540000000000163e+00 -4.608510000000000106e-01
3.333860000000000046e+00 3.233310000000000173e+02 3.610570000000000057e+00 -6.464870000000000339e-01
1.667089999999999961e+00 3.216639999999999873e+02 3.610570000000000057e+00 -6.464870000000000339e-01
2.333449999999999847e+01 3.233310000000000173e+02 3.684940000000000104e+00 -5.694540000000000018e-02
2.166769999999999996e+01 3.216639999999999873e+02 3.684940000000000104e+00 -5.694540000000000018e-02
4.166760000000000019e+01 3.216650000000000205e+02 3.790360000000000174e+00 3.716829999999999856e-01
4.333420000000000272e+01 3.233310000000000173e+02 3.790360000000000174e+00 3.716829999999999856e-01
6.166640000000000299e+01 3.216650000000000205e+02 4.328450000000000131e+00 3.646519999999999762e-01
6.333290000000000219e+01 3.233319999999999936e+02 4.328450000000000131e+00 3.646519999999999762e-01
8.333259999999999934e+01 3.216659999999999968e+02 4.430340000000000167e+00 7.198340000000000294e-02
8.166580000000000439e+01 3.233319999999999936e+02 4.430340000000000167e+00 7.198340000000000294e-02
1.033329999999999984e+02 3.216659999999999968e+02 4.634459999999999802e+00 6.822869999999999976e-03
1.016659999999999968e+02 3.233330000000000268e+02 4.634459999999999802e+00 6.822869999999999976e-03
1.233329999999999984e+02 3.216669999999999732e+02 4.873109999999999609e+00 2.328030000000000099e-01
1.216659999999999968e+02 3.233330000000000268e+02 4.873109999999999609e+00 2.328030000000000099e-01
1.433329999999999984e+02 3.216669999999999732e+02 4.951240000000000308e+00 2.479719999999999980e-01
1.416670000000000016e+02 3.233330000000000268e+02 4.951240000000000308e+00 2.479719999999999980e-01
1.633329999999999984e+02 3.216669999999999732e+02 5.162370000000000125e+00 1.260340000000000071e-01
1.616670000000000016e+02 3.233330000000000268e+02 5.162370000000000125e+00 1.260340000000000071e-01
1.833329999999999984e+02 3.233919999999999959e+02 5.212270000000000181e+00 8.060989999999999822e-02
1.816670000000000016e+02 3.217259999999999991e+02 5.212270000000000181e+00 8.060989999999999822e-02
1.832920000000000016e+02 3.200590000000000259e+02 5.212270000000000181e+00 8.060989999999999822e-02
-9.666280000000000427e+01 3.433340000000000032e+02 4.482169999999999987e+00 -5.090829999999999522e-01
-9.832959999999999923e+01 3.416669999999999732e+02 4.482169999999999987e+00 -5.090829999999999522e-01
-7.666100000000000136e+01 3.433340000000000032e+02 4.469579999999999664e+00 -2.721629999999999883e-01
-7.832760000000000389e+01 3.416669999999999732e+02 4.469579999999999664e+00 -2.721629999999999883e-01
-5.666340000000000288e+01 3.416669999999999732e+02 4.574239999999999640e+00 -5.918199999999999850e-02
-5.832970000000000255e+01 3.433340000000000032e+02 4.574239999999999640e+00 -5.918199999999999850e-02
-3.666660000000000252e+01 3.416659999999999968e+02 4.168739999999999668e+00 -2.899680000000000035e-01
-3.833310000000000173e+01 3.433319999999999936e+02 4.168739999999999668e+00 -2.899680000000000035e-01
-1.666669999999999874e+01 3.416639999999999873e+02 4.551890000000000214e+00 -6.917069999999999608e-01
-1.833340000000000103e+01 3.433310000000000173e+02 4.551890000000000214e+00 -6.917069999999999608e-01
3.334470000000000045e+00 3.433310000000000173e+02 5.050099999999999589e+00 5.445200000000000040e-01
1.667629999999999946e+00 3.416639999999999873e+02 5.050099999999999589e+00 5.445200000000000040e-01
2.333609999999999829e+01 3.433299999999999841e+02 3.168330000000000091e+00 -3.475119999999999876e-01
2.166920000000000002e+01 3.416639999999999873e+02 3.168330000000000091e+00 -3.475119999999999876e-01
4.166859999999999786e+01 3.416630000000000109e+02 3.109339999999999993e+00 -2.562690000000000246e-01
4.333520000000000039e+01 3.433299999999999841e+02 3.109339999999999993e+00 -2.562690000000000246e-01
6.166519999999999868e+01 3.433299999999999841e+02 3.956090000000000106e+00 4.069389999999999813e-02
6.333180000000000121e+01 3.416639999999999873e+02 3.956090000000000106e+00 4.069389999999999813e-02
8.333100000000000307e+01 3.416650000000000205e+02 4.623070000000000235e+00 7.401149999999999396e-02
8.166410000000000480e+01 3.433319999999999936e+02 4.623070000000000235e+00 7.401149999999999396e-02
1.033319999999999936e+02 3.416659999999999968e+02 4.710200000000000387e+00 3.864499999999999880e-02
1.016650000000000063e+02 3.433330000000000268e+02 4.710200000000000387e+00 3.864499999999999880e-02
1.233329999999999984e+02 3.416669999999999732e+02 4.950610000000000177e+00 8.686430000000000540e-02
1.216659999999999968e+02 3.433330000000000268e+02 4.950610000000000177e+00 8.686430000000000540e-02
1.433329999999999984e+02 3.416669999999999732e+02 5.275229999999999642e+00 -4.559699999999999864e-02
1.416670000000000016e+02 3.433330000000000268e+02 5.275229999999999642e+00 -4.559699999999999864e-02
